PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
99,McDaniel,O,FMC,3,,9.0,4.0,1.0,10.0,35.0,Run,Rush,5.0,Keshon Farmer,,,,,,,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
100,McDaniel,O,FMC,3,,9.0,5.0,2.0,5.0,30.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Desmond Banks,Kai Leibfried,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
101,McDaniel,O,FMC,3,,9.0,6.0,3.0,2.0,27.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Nah'shon Godfre,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
102,McDaniel,O,FMC,3,,9.0,7.0,1.0,10.0,24.0,Pass,Complete,17.0,,Logan Clouse,Complete,Will Higson,,,,Nah'shon Godfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
103,McDaniel,O,FMC,3,,9.0,8.0,1.0,7.0,7.0,Run,Rush,0.0,Keshon Farmer,,,,,,,Kai Leibfried,Mason Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
104,McDaniel,O,FMC,3,,9.0,9.0,2.0,7.0,7.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Barry Amos,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,13:45,1725,14,0,14,3,3,3,pass interference,MCDANIEL,Barry Amos,,,,5.0
105,McDaniel,O,FMC,3,,9.0,10.0,1.0,2.0,2.0,Run,Rush,0.0,Keshon Farmer,,,,,,,Terrance Jackso,Mason Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
106,McDaniel,O,FMC,3,,9.0,11.0,2.0,2.0,2.0,Pass,Complete,1.0,,Logan Clouse,Complete,Will Higson,,,,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:45,1725,14,0,14,3,3,3,,,,,,,
107,McDaniel,O,FMC,3,,9.0,12.0,3.0,3.0,3.0,Pass,Complete,3.0,,Logan Clouse,Complete,Jack O'Hearen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,13:45,1725,14,0,14,3,3,3,,,,,,,
108,McDaniel,K,FMC,3,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Rodenberge,,,Good,,,,,,,,07:25,1345,20,0,20,3,3,3,,,,,,,
109,McDaniel,K,FMC,3,,,,,,,KO,Return,,,,,,,,,Jacob Hille,Christian Theoh,,,,,,Diondre Carter,30,30.0,Jack Rodenberge,65.0,0.0,Return,,,,,,,,,,,,,,,,07:25,1345,21,0,21,3,3,3,illegal block,MCDANIEL,Noah Shine,,,,20.0
110,McDaniel,D,MCDANIEL,3,,10.0,1.0,0.0,10.0,-10.0,Run,Rush,1.0,Aaron Pray,,,,,,,Tom Papa,Brian Lafty,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
111,McDaniel,D,MCDANIEL,3,,10.0,2.0,2.0,9.0,-11.0,Pass,Complete,6.0,,John Allan,Complete,Owen Reese,,,,Thomas Downs,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
112,McDaniel,D,MCDANIEL,3,,10.0,3.0,3.0,3.0,-17.0,Pass,Complete,35.0,,John Allan,Complete,Wesley Nchinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
113,McDaniel,D,MCDANIEL,3,,10.0,4.0,1.0,10.0,48.0,Run,Rush,6.0,Jonathan Thomps,,,,,,,Peter Orio,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
114,McDaniel,D,MCDANIEL,3,,10.0,5.0,2.0,4.0,42.0,Pass,Incomplete,0.0,,John Allan,Incomplete,Noah Shine,,,,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
115,McDaniel,D,MCDANIEL,3,,10.0,6.0,3.0,4.0,42.0,Run,Rush,0.0,John Allan,,,,,,,Peter Orio,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:17,1337,0,21,21,3,3,3,,,,,,,
116,McDaniel,K,MCDANIEL,3,,,,4.0,4.0,42.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Andy Witten,28.0,14.0,Fair Catch,,,,,,,,,,,,07:17,1337,0,21,21,3,3,3,,,,,,,
117,McDaniel,O,FMC,3,,10.0,1.0,0.0,10.0,-14.0,Pass,Complete,12.0,,Logan Clouse,Complete,Trey Glass,,,,Desmond Banks,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:58,1138,21,0,21,3,3,3,,,,,,,
118,McDaniel,O,FMC,3,,10.0,2.0,1.0,10.0,-26.0,Run,Rush,4.0,Jermaine Conyer,,,,,,,Sam Welcher,Terrance Jackso,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:58,1138,21,0,21,3,3,3,,,,,,,
119,McDaniel,O,FMC,3,,10.0,3.0,2.0,6.0,-30.0,Pass,Complete,20.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Barry Amos,Nah'shon Godfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:58,1138,21,0,21,3,3,3,,,,,,,
120,McDaniel,O,FMC,3,,10.0,4.0,1.0,10.0,-50.0,Run,Rush,4.0,Jermaine Conyer,,,,,,,Nah'shon Godfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:58,1138,21,0,21,3,3,3,,,,,,,
121,McDaniel,O,FMC,3,,10.0,5.0,2.0,6.0,46.0,Run,Rush,36.0,Jermaine Conyer,,,,,,,Alex Brown,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:58,1138,21,0,21,3,3,3,unsportmanlike conduct,MCDANIEL,Habeeb Baba,,,,5.0
122,McDaniel,O,FMC,3,,10.0,6.0,1.0,5.0,5.0,Run,Rush,5.0,Jermaine Conyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,03:58,1138,21,0,21,3,3,3,,,,,,,
123,McDaniel,K,FMC,3,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Rodenberge,,,Good,,,,,,,,01:04,964,27,0,27,3,3,3,,,,,,,
124,McDaniel,K,FMC,3,,,,,,,KO,Return,,,,,,,,,Owen Walsh,,,,,,,Diondre Carter,27,35.0,Jack Rodenberge,57.0,8.0,Return,,,,,,,,,,,,,,,,01:04,964,28,0,28,3,3,3,,,,,,,
125,McDaniel,D,MCDANIEL,3,,11.0,1.0,0.0,10.0,-35.0,Run,Rush,-1.0,Sean Carter,,,,,,,Colin Lavigne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:58,958,0,28,28,3,3,3,,,,,,,
126,McDaniel,D,MCDANIEL,3,,11.0,2.0,2.0,11.0,-34.0,Pass,Incomplete,0.0,,John Allan,Incomplete,Wesley Nchinda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:58,958,0,28,28,3,3,3,,,,,,,
127,McDaniel,D,MCDANIEL,3,,11.0,3.0,3.0,11.0,-34.0,Pass,Sack,-8.0,,John Allan,Sack,,,,,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,00:58,958,0,28,28,3,3,3,,,,,,,
128,McDaniel,K,MCDANIEL,4,,,,4.0,19.0,-26.0,Punt Ret,Return,,,,,,,,,Matt Carey,Kori Bryant,,,,,,Trey Glass,6,39.0,,,,,Peyton Denlinge,41.0,33.0,Return,,,,,,,,,,,,15:00,900,0,28,28,3,3,3,,,,,,,
129,McDaniel,O,FMC,4,,11.0,1.0,0.0,10.0,-39.0,Run,Rush,2.0,Keshon Farmer,,,,,,,Mason Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,891,28,0,28,3,3,3,,,,,,,
130,McDaniel,O,FMC,4,,11.0,2.0,2.0,8.0,-41.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Azagio Herd,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,891,28,0,28,3,3,3,,,,,,,
131,McDaniel,O,FMC,4,,11.0,3.0,3.0,5.0,-44.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,,,,,Nah'shon Godfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:51,891,28,0,28,3,3,3,,,,,,,
132,McDaniel,K,FMC,4,,,,4.0,5.0,-44.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Jack Rodenberge,41.0,15.0,,,,,,,,,,,,,14:51,891,28,0,28,3,3,3,,,,,,,
133,McDaniel,D,MCDANIEL,4,,12.0,1.0,0.0,10.0,-15.0,Run,Rush,0.0,Trent Gaskins,,,,,,,Brian Lafty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:59,779,0,28,28,3,3,3,,,,,,,
134,McDaniel,D,MCDANIEL,4,,12.0,2.0,2.0,10.0,-15.0,Pass,Incomplete,0.0,,John Allan,Incomplete,Wesley Nchinda,,,,Isaiah Chery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:59,779,0,28,28,3,3,3,,,,,,,
135,McDaniel,D,MCDANIEL,4,,12.0,3.0,3.0,10.0,-15.0,Run,Rush,8.0,John Allan,,,,,,,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:59,779,0,28,28,3,3,3,,,,,,,
136,McDaniel,K,MCDANIEL,4,,,,4.0,2.0,-23.0,Punt Ret,,,,,,,,,,,,,,,,,,,,,,,,Peyton Denlinge,57.0,20.0,,,,,,,,,,,,,12:59,779,0,28,28,3,3,3,,,,,,,
137,McDaniel,O,FMC,4,,12.0,1.0,0.0,10.0,-20.0,Run,Rush,2.0,Jermaine Conyer,,,,,,,Mike Dunn,Azagio Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
138,McDaniel,O,FMC,4,,12.0,2.0,2.0,8.0,-22.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Dean DiPisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
139,McDaniel,O,FMC,4,,12.0,3.0,3.0,8.0,-22.0,Pass,Complete,8.0,,Logan Clouse,Complete,Ben Moir,,,,Desmond Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
140,McDaniel,O,FMC,4,,12.0,4.0,1.0,10.0,-30.0,Run,Rush,10.0,Jermaine Conyer,,,,,,,Habeeb Baba,Nah'shon Godfre,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
141,McDaniel,O,FMC,4,,12.0,5.0,1.0,10.0,-40.0,Run,Rush,2.0,Jermaine Conyer,,,,,,,Tasir Money,Azagio Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
142,McDaniel,O,FMC,4,,12.0,6.0,2.0,8.0,-42.0,Run,Rush,8.0,Jermaine Conyer,,,,,,,Habeeb Baba,Anthony Gorgone,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
143,McDaniel,O,FMC,4,,12.0,7.0,1.0,10.0,-50.0,Run,Rush,2.0,Jermaine Conyer,,,,,,,Sam Welcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
144,McDaniel,O,FMC,4,,12.0,8.0,2.0,8.0,48.0,Pass,Complete,28.0,,Logan Clouse,Complete,Ben Moir,,,,Desmond Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
145,McDaniel,O,FMC,4,,12.0,9.0,1.0,10.0,20.0,Run,Rush,4.0,Jermaine Conyer,,,,,,,Nah'shon Godfre,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
146,McDaniel,O,FMC,4,,12.0,10.0,2.0,6.0,16.0,Run,Rush,1.0,Keshon Farmer,,,,,,,Tyler Berghaier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
147,McDaniel,O,FMC,4,,12.0,11.0,3.0,5.0,15.0,Run,Rush,3.0,Keshon Farmer,,,,,,,Nah'shon Godfre,Kai Leibfried,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
148,McDaniel,O,FMC,4,,12.0,12.0,4.0,2.0,12.0,Run,Rush,4.0,Keshon Farmer,,,,,,,Habeeb Baba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
149,McDaniel,O,FMC,4,,12.0,13.0,1.0,8.0,8.0,Run,Rush,1.0,Keshon Farmer,,,,,,,Mike Dunn,Azagio Herd,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:20,680,28,0,28,3,3,3,,,,,,,
150,McDaniel,O,FMC,4,,12.0,14.0,2.0,7.0,7.0,Run,Rush,7.0,Keshon Farmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,11:20,680,28,0,28,3,3,3,,,,,,,
151,McDaniel,K,FMC,4,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Rodenberge,,,Good,,,,,,,,02:59,179,34,0,34,3,3,3,,,,,,,
152,McDaniel,K,FMC,4,,,,,,,KO,Fair Catch,,,,,,,,,,,,,,,,,,,Jack Rodenberge,31.0,34.0,Fair Catch,,,,,,,,,,,,,,,,02:59,179,35,0,35,3,3,3,,,,,,,
153,McDaniel,D,MCDANIEL,4,,13.0,1.0,0.0,10.0,-34.0,Run,Rush,8.0,Corey King,,,,,,,Brian Lafty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:59,179,0,35,35,3,3,3,,,,,,,
154,McDaniel,D,MCDANIEL,4,,13.0,2.0,2.0,2.0,-42.0,Run,Rush,0.0,Trent Gaskins,,,,,,,Kyle Addis,Harrison Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:59,179,0,35,35,3,3,3,,,,,,,
155,McDaniel,D,MCDANIEL,4,,13.0,3.0,3.0,2.0,-42.0,Pass,Complete,4.0,,Ethan Brown,Complete,Rafael Oliva,,,,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:59,179,0,35,35,3,3,3,,,,,,,
156,McDaniel,D,MCDANIEL,4,,13.0,4.0,1.0,10.0,-46.0,Run,Rush,1.0,Jerald Hurt,,,,,,,Matt Scully,Justin Gerhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:59,179,0,35,35,3,3,3,,,,,,,
157,McDaniel,D,MCDANIEL,4,,13.0,5.0,2.0,9.0,-47.0,Run,Rush,-1.0,Corey King,,,,,,,Zhymir Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game,02:59,179,0,35,35,3,3,3,,,,,,,
