PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
96,(RV) Susquehanna,O,FMC,3,,8.0,5.0,3.0,1.0,30.0,Run,Rush,2.0,J. Conyers,,,,,,,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,0,7,-7,3,3,3,,,,,,,
97,(RV) Susquehanna,O,FMC,3,,8.0,6.0,1.0,10.0,28.0,Pass,,0.0,,Logan Clouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,0,7,-7,3,3,3,,,,,,,
98,(RV) Susquehanna,O,FMC,3,,8.0,7.0,2.0,10.0,28.0,Run,Rush,4.0,J. Conyers,,,,,,,Zack Falls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,0,7,-7,3,3,3,,,,,,,
99,(RV) Susquehanna,O,FMC,3,,8.0,8.0,3.0,6.0,24.0,Pass,Sack,-5.0,,Logan Clouse,Sack,,,,,Dahmir Barefiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,1519,0,7,-7,3,3,3,,,,,,,
100,(RV) Susquehanna,O,FMC,3,,8.0,9.0,4.0,11.0,29.0,Pass,Complete,29.0,,Logan Clouse,Complete,Jack O'Hearen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,10:19,1519,0,7,-7,3,3,3,pass interference,SUS,,,,,
101,(RV) Susquehanna,K,FMC,3,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,,,Good,,,,,,,,05:37,1237,6,7,-1,3,3,3,,,,,,,
102,(RV) Susquehanna,K,FMC,3,,,,,,,KO,Return,,,,,,,,,Ryan McArthur,,,,,,,Samuel Darrell,16,30.0,J. Rodenberger,51.0,14.0,Return,,,,,,,,,,,,,,,,05:37,1237,7,7,0,3,3,3,,,,,,,
103,(RV) Susquehanna,D,SUS,3,,8.0,1.0,0.0,10.0,-30.0,Run,Rush,2.0,Dashon Bundy,,,,,,,Peyton Snopek,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:30,1230,7,7,0,3,3,3,,,,,,,
104,(RV) Susquehanna,D,SUS,3,,8.0,2.0,2.0,8.0,-32.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:30,1230,7,7,0,3,3,3,,,,,,,
105,(RV) Susquehanna,D,SUS,3,,8.0,3.0,3.0,8.0,-32.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,Luke Dauberman,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,05:30,1230,7,7,0,3,3,3,,,,,,,
106,(RV) Susquehanna,K,SUS,3,,,,4.0,8.0,-32.0,Punt Ret,Return,,,,,,,,,David Gilchrist,,,,,,,Dan DiBeneditto,0,32.0,,,,,Clay Olley,36.0,32.0,Return,,,,,,,,,,,,05:30,1230,7,7,0,3,3,3,,,,,,,
107,(RV) Susquehanna,O,FMC,3,,9.0,1.0,0.0,10.0,-32.0,Run,Rush,2.0,J. Conyers,,,,,,,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:30,1170,7,7,0,3,3,3,,,,,,,
108,(RV) Susquehanna,O,FMC,3,,9.0,2.0,2.0,8.0,-34.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Trey Glass,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:30,1170,7,7,0,3,3,3,,,,,,,
109,(RV) Susquehanna,O,FMC,3,,9.0,3.0,3.0,8.0,-34.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,04:30,1170,7,7,0,3,3,3,,,,,,,
110,(RV) Susquehanna,K,FMC,3,,,,4.0,8.0,-34.0,Punt,Blocked,,,,,,,,,blocked by Keith Green,,,,,,,,,,,,,,J. Rodenberger,23.0,43.0,Blocked,,,,,,,,,,,,04:30,1170,7,7,0,3,3,3,,,,,,,
111,(RV) Susquehanna,D,SUS,3,,9.0,1.0,0.0,10.0,-43.0,Run,Rush,-1.0,Michael Ruisch,,,,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:39,1119,7,7,0,3,3,3,,,,,,,
112,(RV) Susquehanna,D,SUS,3,,9.0,2.0,2.0,11.0,-42.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:39,1119,7,7,0,3,3,3,,,,,,,
113,(RV) Susquehanna,D,SUS,3,,9.0,3.0,3.0,11.0,-42.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,03:39,1119,7,7,0,3,3,3,,,,,,,
114,(RV) Susquehanna,K,SUS,3,,,,4.0,11.0,-42.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Clay Olley,36.0,22.0,Fair Catch,,,,,,,,,,,,03:39,1119,7,7,0,3,3,3,,,,,,,
115,(RV) Susquehanna,O,FMC,3,,10.0,1.0,0.0,10.0,-22.0,Pass,Complete,19.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
116,(RV) Susquehanna,O,FMC,3,,10.0,2.0,1.0,10.0,-41.0,Run,Rush,3.0,J. Conyers,,,,,,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
117,(RV) Susquehanna,O,FMC,3,,10.0,3.0,2.0,7.0,-44.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,02:57,1077,7,7,0,3,3,3,pass interference,SUS,Aaron Beverly,,,,15.0
118,(RV) Susquehanna,O,FMC,3,,10.0,4.0,1.0,10.0,41.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,02:57,1077,7,7,0,3,3,3,holding,FMC,Austen Kasaczun,,,,10.0
119,(RV) Susquehanna,O,FMC,3,,10.0,5.0,1.0,20.0,-49.0,Run,Rush,8.0,J. Conyers,,,,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
120,(RV) Susquehanna,O,FMC,3,,10.0,6.0,2.0,12.0,43.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
121,(RV) Susquehanna,O,FMC,3,,10.0,7.0,3.0,12.0,43.0,Pass,Complete,25.0,,Logan Clouse,Complete,Tim Walters,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
122,(RV) Susquehanna,O,FMC,3,,10.0,8.0,1.0,10.0,18.0,Run,Rush,2.0,J. Conyers,,,,,,,Brendan Krumena,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:57,1077,7,7,0,3,3,3,,,,,,,
123,(RV) Susquehanna,O,FMC,4,,10.0,9.0,2.0,8.0,16.0,Pass,Complete,16.0,,Logan Clouse,Complete,Will Higson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,15:00,900,7,7,0,3,3,3,,,,,,,
124,(RV) Susquehanna,K,FMC,4,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,,,Good,,,,,,,,14:52,892,13,7,6,3,3,3,,,,,,,
125,(RV) Susquehanna,K,FMC,4,,,,,,,KO,Return,,,,,,,,,Jacob Hille,,,,,,,Samuel Darrell,17,17.0,J. Rodenberger,65.0,0.0,Return,,,,,,,,,,,,,,,,14:52,892,14,7,7,3,3,3,holding,SUS,,,,,8.0
126,(RV) Susquehanna,D,SUS,4,,10.0,1.0,0.0,10.0,-9.0,Run,Rush,5.0,Michael Ruisch,,,,,,,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:46,886,7,14,7,3,3,3,,,,,,,
127,(RV) Susquehanna,D,SUS,4,,10.0,2.0,2.0,5.0,-14.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Jacob Erb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:46,886,7,14,7,3,3,3,,,,,,,
128,(RV) Susquehanna,D,SUS,4,,10.0,3.0,3.0,5.0,-14.0,Pass,Sack,-8.0,,Michael Ruisch,Sack,,,,,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:46,886,7,14,7,3,3,3,,,,,,,
129,(RV) Susquehanna,K,SUS,4,,,,4.0,13.0,-6.0,Punt Ret,Return,,,,,,,,,David Gilchrist,,,,,,,Dan DiBeneditto,3,-32.0,,,,,Clay Olley,29.0,-35.0,Return,,,,,,,,,,,,14:46,886,7,14,7,3,3,3,,,,,,,
130,(RV) Susquehanna,O,FMC,4,,11.0,1.0,0.0,10.0,32.0,Run,Rush,0.0,J. Conyers,,,,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
131,(RV) Susquehanna,O,FMC,4,,11.0,2.0,2.0,10.0,32.0,Run,Rush,3.0,J. Conyers,,,,,,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
132,(RV) Susquehanna,O,FMC,4,,11.0,3.0,3.0,7.0,29.0,Run,Rush,4.0,J. Conyers,,,,,,,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
133,(RV) Susquehanna,O,FMC,4,,11.0,4.0,4.0,3.0,25.0,Run,Rush,6.0,Logan Clouse,,,,,,,Salvatore Gurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
134,(RV) Susquehanna,O,FMC,4,,11.0,5.0,1.0,10.0,19.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
135,(RV) Susquehanna,,FMC,4,,,,2.0,10.0,19.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin & Marshall,,,,,,13:11,791,14,7,7,3,3,3,,,,,,,
136,(RV) Susquehanna,O,FMC,4,,11.0,6.0,2.0,10.0,19.0,Run,Rush,19.0,J. Conyers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,10:32,632,14,7,7,2,2,3,,,,,,,
137,(RV) Susquehanna,K,FMC,4,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,,,Good,,,,,,,,10:26,626,20,7,13,2,2,3,,,,,,,
138,(RV) Susquehanna,K,FMC,4,,,,,,,KO,Return,,,,,,,,,Jack O'Hearen,,,,,,,Samuel Darrell,9,16.0,J. Rodenberger,58.0,7.0,Return,,,,,,,,,,,,,,,,10:26,626,21,7,14,2,2,3,,,,,,,
139,(RV) Susquehanna,D,SUS,4,,11.0,1.0,0.0,10.0,-16.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
140,(RV) Susquehanna,D,SUS,4,,11.0,2.0,2.0,10.0,-16.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,,,,,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
141,(RV) Susquehanna,D,SUS,4,,11.0,3.0,3.0,10.0,-16.0,Pass,Complete,32.0,,Michael Ruisch,Complete,Kyle Good,,,,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
142,(RV) Susquehanna,D,SUS,4,,11.0,4.0,1.0,10.0,-48.0,Run,Rush,3.0,Michael Ruisch,,,,,,,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
143,(RV) Susquehanna,D,SUS,4,,11.0,5.0,2.0,7.0,49.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Samuel Darrell,,,,Colin Lavigne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
144,(RV) Susquehanna,D,SUS,4,,11.0,6.0,3.0,7.0,49.0,Run,Rush,47.0,Michael Ruisch,,,,,,,Luke Strauss,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:19,619,7,21,14,2,3,2,,,,,,,
145,(RV) Susquehanna,D,SUS,4,,11.0,7.0,1.0,2.0,2.0,Run,Rush,2.0,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,10:19,619,7,21,14,2,3,2,,,,,,,
146,(RV) Susquehanna,K,SUS,4,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,08:26,506,13,21,8,2,3,2,,,,,,,
147,(RV) Susquehanna,,SUS,4,,,,1.0,10.0,-35.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:26,506,14,21,7,2,3,2,personal foul,FMC,Jake Perloski,,,,15.0
148,(RV) Susquehanna,K,SUS,4,,,,,,,KO Ret,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,50.0,0.0,,,,,,,,,,,,,,,,,08:26,506,14,21,7,2,3,2,,,,,,,
149,(RV) Susquehanna,O,FMC,4,,12.0,1.0,0.0,10.0,-25.0,Run,Rush,3.0,J. Conyers,,,,,,,Anthony Scicchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:26,506,21,14,7,2,2,3,,,,,,,
150,(RV) Susquehanna,O,FMC,4,,12.0,2.0,2.0,7.0,-28.0,Pass,Sack,-3.0,,Logan Clouse,Sack,,,,,Craig Roumes,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:26,506,21,14,7,2,2,3,,,,,,,
151,(RV) Susquehanna,O,FMC,4,,12.0,3.0,3.0,10.0,-25.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:26,506,21,14,7,2,2,3,,,,,,,
152,(RV) Susquehanna,K,FMC,4,,,,4.0,10.0,-25.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,42.0,33.0,Out of bounds,,,,,,,,,,,,08:26,506,21,14,7,2,2,3,,,,,,,
153,(RV) Susquehanna,D,SUS,4,,12.0,1.0,0.0,10.0,-33.0,Pass,Complete,4.0,,Michael Ruisch,Complete,Eddie Nugent,,,,Kell Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
154,(RV) Susquehanna,D,SUS,4,,12.0,2.0,2.0,6.0,-37.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
155,(RV) Susquehanna,D,SUS,4,,12.0,3.0,3.0,6.0,-37.0,Run,Rush,11.0,Frankie Negrini,,,,,,,Kyle Jones,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
156,(RV) Susquehanna,D,SUS,4,,12.0,4.0,1.0,10.0,-48.0,Pass,Complete,4.0,,Michael Ruisch,Complete,Frankie Negrini,,,,Isaiah Chery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
157,(RV) Susquehanna,D,SUS,4,,12.0,5.0,2.0,14.0,-44.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Jacob Erb,,,,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
158,(RV) Susquehanna,D,SUS,4,,12.0,6.0,3.0,14.0,-44.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:40,400,14,21,7,2,3,2,,,,,,,
159,(RV) Susquehanna,K,SUS,4,,,,4.0,14.0,-44.0,Punt Ret,Return,,,,,,,,,,,True,Dan DiBeneditto,fumble TEAM,SUS,Bobby Croyle,Dan DiBeneditto,0,17.0,,,,,Clay Olley,38.0,18.0,Return,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
160,(RV) Susquehanna,D,SUS,4,,13.0,1.0,0.0,10.0,17.0,Run,Rush,-6.0,Kyle Good,,,,,,,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
161,(RV) Susquehanna,D,SUS,4,,13.0,2.0,2.0,16.0,23.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Jacob Erb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
162,(RV) Susquehanna,,SUS,4,,,,3.0,16.0,23.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,06:40,400,14,21,7,2,3,2,,,,,,,
163,(RV) Susquehanna,D,SUS,4,,13.0,3.0,3.0,16.0,23.0,Pass,Complete,12.0,,Michael Ruisch,Complete,Samuel Darrell,,,,Colin Lavigne,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:47,227,14,21,7,2,2,2,,,,,,,
164,(RV) Susquehanna,D,SUS,4,,13.0,4.0,4.0,4.0,11.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,03:47,227,14,21,7,2,2,2,,,,,,,
165,(RV) Susquehanna,O,FMC,4,,13.0,1.0,0.0,10.0,-11.0,Run,Rush,1.0,J. Conyers,,,,,,,Cameron Noble,Anthony Scicchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:56,176,21,14,7,2,2,2,,,,,,,
166,(RV) Susquehanna,O,FMC,4,,13.0,2.0,2.0,9.0,-12.0,Run,Rush,1.0,J. Conyers,,,,,,,Drew Robinson,Salvatore Gurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:56,176,21,14,7,2,2,2,,,,,,,
167,(RV) Susquehanna,,FMC,4,,,,3.0,8.0,-13.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,02:56,176,21,14,7,2,2,2,,,,,,,
168,(RV) Susquehanna,,FMC,4,,,,3.0,8.0,-13.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin & Marshall,,,,,,02:08,128,21,14,7,2,2,1,,,,,,,
169,(RV) Susquehanna,O,FMC,4,,13.0,3.0,3.0,8.0,-13.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,02:08,128,21,14,7,1,1,1,,,,,,,
170,(RV) Susquehanna,K,FMC,4,,,,4.0,8.0,-13.0,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,34.0,-47.0,Fair Catch,,,,,,,,,,,,02:08,128,21,14,7,1,1,1,,,,,,,
171,(RV) Susquehanna,D,SUS,4,,14.0,1.0,0.0,10.0,47.0,Pass,Complete,16.0,,Michael Ruisch,Complete,Eddie Nugent,,,,Kell Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:58,118,14,21,7,1,1,1,,,,,,,
172,(RV) Susquehanna,D,SUS,4,,14.0,2.0,1.0,10.0,31.0,Pass,Complete,31.0,,Michael Ruisch,Complete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,01:58,118,14,21,7,1,1,1,,,,,,,
173,(RV) Susquehanna,K,SUS,4,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,01:47,107,20,21,1,1,1,1,,,,,,,
174,(RV) Susquehanna,K,SUS,4,,,,,,,KO Ret,Return,,,,,,,,,John Nicosia,,,,,,,Nate Costley,23,26.0,Elijah Hoffman,62.0,3.0,Return,,,,,,,,,,,,,,,,01:47,107,21,21,0,1,1,1,,,,,,,
175,(RV) Susquehanna,O,FMC,4,,14.0,1.0,0.0,10.0,-26.0,Run,Rush,2.0,J. Conyers,,,,,,,Riley Gaughan,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
176,(RV) Susquehanna,O,FMC,4,,14.0,2.0,2.0,8.0,-28.0,Run,Rush,-2.0,Logan Clouse,,,,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,personal foul,SUS,Craig Roumes,,,,15.0
177,(RV) Susquehanna,O,FMC,4,,14.0,3.0,1.0,10.0,-41.0,Pass,Complete,2.0,,Logan Clouse,Complete,Trey Glass,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
178,(RV) Susquehanna,O,FMC,4,,14.0,4.0,2.0,8.0,-43.0,Pass,Complete,3.0,,Logan Clouse,Complete,Tim Walters,,,,Craig Lyttleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
179,(RV) Susquehanna,O,FMC,4,,14.0,5.0,3.0,5.0,-46.0,Pass,Complete,8.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
180,(RV) Susquehanna,O,FMC,4,,14.0,6.0,1.0,10.0,46.0,Pass,Complete,18.0,,Logan Clouse,Complete,Trey Glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
181,(RV) Susquehanna,,FMC,4,,,,1.0,10.0,28.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,false start,FMC,Sean Heckler,,,,5.0
182,(RV) Susquehanna,O,FMC,4,,14.0,7.0,1.0,15.0,33.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
183,(RV) Susquehanna,O,FMC,4,,14.0,8.0,2.0,15.0,33.0,Run,Rush,0.0,Logan Clouse,,,,,,,Dahmir Barefiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
184,(RV) Susquehanna,,FMC,4,,,,3.0,15.0,33.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin & Marshall,,,,,,01:42,102,21,21,0,1,1,1,,,,,,,
185,(RV) Susquehanna,K,FMC,4,,,,3.0,15.0,33.0,FG,Blocked,,,,,,,,,blocked by Riley Gaughan,,,,,,,,,,,,,,,,,,J. Rodenberger,50.0,Blocked,,,,,,,,,00:08,8,21,21,0,0,0,1,,,,,,,
186,(RV) Susquehanna,O,FMC,4,,15.0,1.0,0.0,31.0,49.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,00:08,8,21,21,0,0,0,1,,,,,,,
187,(RV) Susquehanna,O,FMC,5,1.0,16.0,1.0,0.0,10.0,25.0,Run,Rush,2.0,J. Conyers,,,,,,,Brendan Krumena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
188,(RV) Susquehanna,O,FMC,5,1.0,16.0,2.0,2.0,8.0,23.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Jack O'Hearen,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
189,(RV) Susquehanna,O,FMC,5,1.0,16.0,3.0,3.0,8.0,23.0,Pass,Complete,9.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
190,(RV) Susquehanna,O,FMC,5,1.0,16.0,4.0,1.0,10.0,14.0,Run,Rush,5.0,J. Conyers,,,,,,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
191,(RV) Susquehanna,O,FMC,5,1.0,16.0,5.0,2.0,5.0,9.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Will Higson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
192,(RV) Susquehanna,O,FMC,5,1.0,16.0,6.0,3.0,5.0,9.0,Pass,Complete,5.0,,Logan Clouse,Complete,Ben Moir,,,,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
193,(RV) Susquehanna,O,FMC,5,1.0,16.0,7.0,1.0,4.0,4.0,Run,Rush,0.0,J. Conyers,,,,,,,Riley Gaughan,Salvatore Gurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
194,(RV) Susquehanna,O,FMC,5,1.0,16.0,8.0,2.0,4.0,4.0,Run,Rush,1.0,J. Conyers,,,,,,,Andrew Wells,Salvatore Gurna,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00,0,21,21,0,1,1,1,,,,,,,
195,(RV) Susquehanna,O,FMC,5,1.0,16.0,9.0,3.0,3.0,3.0,Pass,Sack,-7.0,,Logan Clouse,Sack,,,,,Craig Roumes,Brendan Krumena,,,,,,,,,,,,,,,,,,,,,,,,,,,Missed FG,0:00,0,21,21,0,1,1,1,illegal motion,FMC,,,,,
