PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
97,#17 Muhlenberg,D,MUHL,3,,7.0,1.0,0.0,10.0,-25.0,Pass,Complete,9.0,,Michael Hnatkow,Complete,Michael Feaster,,,,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
98,#17 Muhlenberg,D,MUHL,3,,7.0,2.0,2.0,1.0,-34.0,Run,Rush,0.0,Michael Hnatkow,,,,,,,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
99,#17 Muhlenberg,D,MUHL,3,,7.0,3.0,3.0,1.0,-34.0,Run,Rush,2.0,Rory DeLuca,,,,,,,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
100,#17 Muhlenberg,D,MUHL,3,,7.0,4.0,1.0,10.0,-36.0,Pass,Complete,9.0,,Michael Hnatkow,Complete,Michael Feaster,,,,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
101,#17 Muhlenberg,D,MUHL,3,,7.0,5.0,2.0,1.0,-45.0,Run,Rush,2.0,Rory DeLuca,,,,,,,Peyton Snopek,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
102,#17 Muhlenberg,D,MUHL,3,,7.0,6.0,1.0,10.0,-47.0,Pass,Complete,6.0,,Michael Hnatkow,Complete,Mitch Daniel,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
103,#17 Muhlenberg,D,MUHL,3,,7.0,7.0,2.0,4.0,47.0,Run,Rush,0.0,Rory DeLuca,,,,,,,Peyton Snopek,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
104,#17 Muhlenberg,D,MUHL,3,,7.0,8.0,3.0,4.0,47.0,Run,Rush,9.0,Michael Hnatkow,,,,,,,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
105,#17 Muhlenberg,D,MUHL,3,,7.0,9.0,1.0,10.0,38.0,Run,Rush,4.0,Rory DeLuca,,,,,,,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
106,#17 Muhlenberg,D,MUHL,3,,7.0,10.0,2.0,6.0,34.0,Run,Rush,1.0,Michael Hnatkow,,,,,,,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
107,#17 Muhlenberg,D,MUHL,3,,7.0,11.0,3.0,5.0,33.0,Pass,Complete,6.0,,Michael Hnatkow,Complete,Ethan Brader,,,,Owen Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,20,10,-10,3,3,3,,,,,,,
108,#17 Muhlenberg,D,MUHL,3,,7.0,12.0,1.0,10.0,27.0,Pass,Interception,0.0,,Michael Hnatkow,Interception,,,Thomas Downs,,,,,,,,,Thomas Downs,0,7.0,,,,,,,,,,,,,,,,,,,Interception,07:45,1365,20,10,-10,3,3,3,,,,,,,
109,#17 Muhlenberg,O,FMC,3,,8.0,1.0,0.0,10.0,-7.0,Run,Rush,5.0,Mitch Wagner,,,,,,,Spencer Kirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:48,1008,10,20,-10,3,3,3,,,,,,,
110,#17 Muhlenberg,O,FMC,3,,8.0,2.0,2.0,5.0,-12.0,Run,Rush,0.0,Mitch Wagner,,,,,,,Joshua Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:48,1008,10,20,-10,3,3,3,,,,,,,
111,#17 Muhlenberg,O,FMC,3,,8.0,3.0,3.0,5.0,-12.0,Pass,Interception,0.0,,Logan Clouse,Interception,,,John Lohrer,,,,,,,,,John Lohrer,0,-18.0,,,,,,,,,,,,,,,,,,,Interception,01:48,1008,10,20,-10,3,3,3,,,,,,,
112,#17 Muhlenberg,D,MUHL,3,,8.0,1.0,0.0,10.0,18.0,Run,Rush,0.0,Thomas Jenkins,,,,,,,Calvin Krippner,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:22,922,20,10,-10,3,3,3,,,,,,,
113,#17 Muhlenberg,D,MUHL,4,,8.0,2.0,2.0,10.0,18.0,Run,Rush,8.0,Michael Hnatkow,,,,,,,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,20,10,-10,3,3,3,,,,,,,
114,#17 Muhlenberg,,MUHL,4,,,,3.0,2.0,10.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,20,10,-10,3,3,3,false start,MUHL,Gavin Baker,,,,5.0
115,#17 Muhlenberg,D,MUHL,4,,8.0,3.0,3.0,7.0,15.0,Pass,Complete,15.0,,Michael Hnatkow,Complete,Michael Feaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,TD,15:00,900,20,10,-10,3,3,3,,,,,,,
116,#17 Muhlenberg,K,MUHL,4,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,Nick Stannard,,,Good,,,,,,,,13:51,831,26,10,-16,3,3,3,,,,,,,
117,#17 Muhlenberg,K,MUHL,4,,,,,,,KO Ret,,,,,,,,,,Joshua Barnett,JJ Ramirez-Roja,,,,,,Mitch Wagner,27,32.0,Nick Stannard,60.0,5.0,,,,,,,,,,,,,,,,,13:51,831,27,10,-17,3,3,3,,,,,,,
118,#17 Muhlenberg,O,FMC,4,,9.0,1.0,0.0,10.0,-32.0,Pass,Sack,-4.0,,Logan Clouse,Sack,,,,,Matt Papa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:44,824,10,27,-17,3,3,3,,,,,,,
119,#17 Muhlenberg,O,FMC,4,,9.0,2.0,2.0,14.0,-28.0,Run,Rush,2.0,J. Conyers,,,,,,,Spencer Kirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:44,824,10,27,-17,3,3,3,,,,,,,
120,#17 Muhlenberg,O,FMC,4,,9.0,3.0,3.0,12.0,-30.0,Pass,Sack,-3.0,,Logan Clouse,Sack,,,,,James McGettiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:44,824,10,27,-17,3,3,3,,,,,,,
121,#17 Muhlenberg,K,FMC,4,,,,4.0,15.0,-27.0,Punt,,,,,,,,,,Matt Scully,,,,,,,Tim Fitzpatrick,2,40.0,,,,,J. Rodenberger,35.0,38.0,,,,,,,,,,,,,13:44,824,10,27,-17,3,3,3,,,,,,,
122,#17 Muhlenberg,,MUHL,4,,,,1.0,10.0,-40.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin & Marshall,,,,,,11:34,694,27,10,-17,3,3,3,,,,,,,
123,#17 Muhlenberg,D,MUHL,4,,9.0,1.0,0.0,10.0,-40.0,Run,Rush,-8.0,Rory DeLuca,,,,,,,Kevonte Beard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
124,#17 Muhlenberg,D,MUHL,4,,9.0,2.0,2.0,18.0,-32.0,Pass,Complete,14.0,,Michael Hnatkow,Complete,Michael Feaster,,,,Thomas Downs,Dan DiBeneditto,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
125,#17 Muhlenberg,D,MUHL,4,,9.0,3.0,3.0,4.0,-46.0,Pass,Complete,7.0,,Michael Hnatkow,Complete,Thomas Jenkins,,,,Zhymir Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
126,#17 Muhlenberg,D,MUHL,4,,9.0,4.0,1.0,10.0,47.0,Run,Rush,3.0,Rory DeLuca,,,,,,,Bobby Buchys,Kyle Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
127,#17 Muhlenberg,D,MUHL,4,,9.0,5.0,2.0,7.0,44.0,Run,Rush,0.0,Rory DeLuca,,,,,,,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
128,#17 Muhlenberg,D,MUHL,4,,9.0,6.0,3.0,7.0,44.0,Pass,Incomplete,0.0,,Michael Hnatkow,Incomplete,James Nye,,,,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:34,694,27,10,-17,2,3,2,,,,,,,
129,#17 Muhlenberg,K,MUHL,4,,,,4.0,7.0,44.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Kevin Olifiers,34.0,10.0,Fair Catch,,,,,,,,,,,,11:34,694,27,10,-17,2,3,2,,,,,,,
130,#17 Muhlenberg,O,FMC,4,,10.0,1.0,0.0,10.0,-10.0,Run,Rush,-2.0,J. Conyers,,,,,,,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:42,522,10,27,-17,2,2,3,,,,,,,
131,#17 Muhlenberg,O,FMC,4,,10.0,2.0,2.0,12.0,-8.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Drew Benfatti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:42,522,10,27,-17,2,2,3,,,,,,,
132,#17 Muhlenberg,O,FMC,4,,10.0,3.0,3.0,12.0,-8.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,Jay McGill,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:42,522,10,27,-17,2,2,3,,,,,,,
133,#17 Muhlenberg,K,FMC,4,,,,4.0,12.0,-8.0,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,27.0,-35.0,Fair Catch,,,,,,,,,,,,08:42,522,10,27,-17,2,2,3,,,,,,,
134,#17 Muhlenberg,D,MUHL,4,,10.0,1.0,0.0,10.0,35.0,Run,Rush,3.0,Ethan Brader,,,,,,,Calvin Krippner,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:04,484,27,10,-17,2,3,2,,,,,,,
135,#17 Muhlenberg,D,MUHL,4,,10.0,2.0,2.0,7.0,32.0,Run,Rush,5.0,Ethan Brader,,,,,,,Ben Wright,Calvin Krippner,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:04,484,27,10,-17,2,3,2,,,,,,,
136,#17 Muhlenberg,D,MUHL,4,,10.0,3.0,3.0,2.0,27.0,Run,Rush,1.0,Ethan Brader,,,,,,,Brian Lafty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:04,484,27,10,-17,2,3,2,,,,,,,
137,#17 Muhlenberg,,MUHL,4,,,,4.0,1.0,26.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhlenberg,,,,,,08:04,484,27,10,-17,2,3,2,,,,,,,
138,#17 Muhlenberg,D,MUHL,4,,10.0,4.0,4.0,1.0,26.0,Run,Rush,-2.0,Ethan Brader,,,,,,,Calvin Krippner,Brian Lafty,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,05:50,350,27,10,-17,2,2,2,,,,,,,
139,#17 Muhlenberg,O,FMC,4,,11.0,1.0,0.0,10.0,-28.0,Pass,Complete,2.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Joshua Barnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,346,10,27,-17,2,2,2,,,,,,,
140,#17 Muhlenberg,O,FMC,4,,11.0,2.0,2.0,12.0,-26.0,Pass,Sack,-2.0,,Logan Clouse,Sack,,,,,Josh Ferro,James McGettiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,346,10,27,-17,2,2,2,,,,,,,
141,#17 Muhlenberg,O,FMC,4,,11.0,3.0,3.0,14.0,-24.0,Pass,Complete,3.0,,Logan Clouse,Complete,Jack O'Hearen,,,,Joshua Barnett,Nick Sirico,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,05:46,346,10,27,-17,2,2,2,,,,,,,
142,#17 Muhlenberg,K,FMC,4,,,,4.0,11.0,-27.0,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,J. Rodenberger,35.0,38.0,Fair Catch,,,,,,,,,,,,05:46,346,10,27,-17,2,2,2,,,,,,,
143,#17 Muhlenberg,D,MUHL,4,,11.0,1.0,0.0,10.0,-38.0,Run,Rush,13.0,Michael Feaster,,,,,,,Luke Strauss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,241,27,10,-17,2,2,2,,,,,,,
144,#17 Muhlenberg,D,MUHL,4,,11.0,2.0,1.0,10.0,49.0,Run,Rush,7.0,Michael Feaster,,,,,,,Thomas Downs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,241,27,10,-17,2,2,2,,,,,,,
145,#17 Muhlenberg,D,MUHL,4,,11.0,3.0,2.0,3.0,42.0,Run,Rush,0.0,Mitch Daniel,,,,,,,Peter Orio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,241,27,10,-17,2,2,2,,,,,,,
146,#17 Muhlenberg,D,MUHL,4,,11.0,4.0,3.0,3.0,42.0,Run,Rush,0.0,Rory DeLuca,,,,,,,Kyle Addis,Jake Perloski,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,241,27,10,-17,2,2,2,,,,,,,
147,#17 Muhlenberg,,MUHL,4,,,,4.0,3.0,42.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhlenberg,,,,,,04:01,241,27,10,-17,2,2,2,,,,,,,
148,#17 Muhlenberg,D,MUHL,4,,11.0,5.0,4.0,3.0,42.0,Pass,Complete,2.0,,Michael Hnatkow,Complete,Thomas Jenkins,,,,Peyton Snopek,Kyle Addis,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,01:33,93,27,10,-17,2,1,2,,,,,,,
149,#17 Muhlenberg,O,FMC,4,,12.0,1.0,0.0,10.0,-40.0,Pass,Incomplete,0.0,,Logan Clouse,Incomplete,Tim Walters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:28,88,10,27,-17,2,2,1,,,,,,,
150,#17 Muhlenberg,O,FMC,4,,12.0,2.0,2.0,10.0,-40.0,Pass,Complete,5.0,,Logan Clouse,Complete,Ben Moir,,,,Spencer Kirin,Nick Sirico,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:28,88,10,27,-17,2,2,1,,,,,,,
151,#17 Muhlenberg,O,FMC,4,,12.0,3.0,3.0,5.0,-45.0,Pass,Complete,2.0,,Logan Clouse,Complete,Tim Walters,,,,Kyle Dormer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:28,88,10,27,-17,2,2,1,,,,,,,
152,#17 Muhlenberg,O,FMC,4,,12.0,4.0,4.0,7.0,-43.0,Run,Rush,2.0,Logan Clouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,01:28,88,10,27,-17,2,2,1,holding,FMC,John DeSantis,,,,0.0
153,#17 Muhlenberg,O,FMC,4,,12.0,5.0,4.0,7.0,-43.0,Pass,Complete,8.0,,Logan Clouse,Complete,Tim Walters,,,,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:28,88,10,27,-17,2,2,1,,,,,,,
154,#17 Muhlenberg,O,FMC,4,,12.0,6.0,1.0,10.0,49.0,Pass,Complete,1.0,,Logan Clouse,Complete,Drew Benfatti,,,,John Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game,01:28,88,10,27,-17,2,2,1,,,,,,,
